Mix106.txt,0.04,0,0.43,0.53,
Mix107.txt,0,1.0,0,0,
Mix108.txt,0.61,0.02,0.37,0,
Mix109.txt,0.01,0.59,0.4,0,
Mix110.txt,0.23,0,0.25,0.52,
Mix111.txt,0.35,0,0.57,0.08,
Mix112.txt,0.54,0.15,0,0.31,
Mix113.txt,0,0.12,0.43,0.45,
Mix114.txt,0.21,0,0.2,0.58,
Mix115.txt,0,0.64,0.36,0,
Mix116.txt,0.03,0.47,0.46,0.03,
Mix117.txt,0.37,0.43,0.13,0.08,
Mix118.txt,0.37,0,0.27,0.37,
Mix119.txt,0,0.5,0,0.5,
Mix120.txt,0.67,0.1,0.12,0.1,
Mix121.txt,0.04,0.45,0.24,0.27,
Mix122.txt,1.0,0,0,0,
Mix123.txt,0.13,0,0.45,0.43,
Mix124.txt,0.79,0.07,0,0.15,
Mix125.txt,0.56,0,0,0.44,
Mix126.txt,0.29,0.71,0,0,
Mix127.txt,0.44,0.05,0.45,0.06,
Mix128.txt,0.23,0.69,0,0.08,
Mix129.txt,0,0.74,0,0.26,
Mix130.txt,0.42,0,0.23,0.35,
Mix131.txt,0.56,0.44,0,0,
Mix132.txt,0,0,1.0,0,
Mix133.txt,0.26,0,0.71,0.03,
Mix134.txt,0,0.63,0.37,0,
Mix135.txt,0,0,1.0,0,
Mix136.txt,0,1.0,0,0,
Mix137.txt,0.54,0.03,0.33,0.1,
Mix138.txt,0.24,0.28,0.35,0.13,
Mix139.txt,0.35,0.11,0.33,0.22,
Mix140.txt,0.24,0.52,0.11,0.12,
Mix141.txt,0.55,0.45,0,0,
Mix142.txt,0.11,0.26,0.59,0.04,
Mix143.txt,1.0,0,0,0,
Mix144.txt,0.48,0.52,0,0,
Mix145.txt,0,0.45,0.51,0.04,
Mix146.txt,0,0,0,1.0,
Mix147.txt,0.44,0.13,0.19,0.24,
Mix148.txt,0.43,0,0.57,0,
Mix149.txt,0.15,0.21,0.31,0.33,
Mix150.txt,0.18,0.61,0.18,0.03,
Mix151.txt,0.16,0,0.65,0.2,
Mix152.txt,0.29,0,0.37,0.35,
Mix153.txt,0.13,0,0.45,0.42,
Mix154.txt,0.42,0.35,0.04,0.2,
Mix155.txt,0,0.07,0.22,0.71,
Mix156.txt,0.4,0.13,0.16,0.31,
Mix157.txt,0.11,0.43,0.31,0.16,
Mix158.txt,0.18,0.23,0.18,0.42,
Mix159.txt,0.51,0.33,0.06,0.1,
Mix160.txt,0.13,0.28,0.59,0,
Mix161.txt,0,0,1.0,0,
Mix162.txt,0.35,0.05,0.3,0.3,
Mix163.txt,0.43,0.25,0,0.32,
Mix164.txt,0,0.34,0,0.66,
Mix165.txt,0.39,0,0.41,0.19,
Mix166.txt,0.4,0.25,0,0.35,
Mix167.txt,0.89,0,0,0.11,
Mix168.txt,0.45,0.19,0.33,0.04,
Mix169.txt,0.95,0,0.05,0,
Mix170.txt,0.21,0.5,0,0.29,
Mix171.txt,0,0.33,0.1,0.57,
Mix172.txt,0.48,0,0.05,0.46,
Mix173.txt,0.34,0.32,0.25,0.09,
Mix174.txt,0.36,0.07,0.22,0.35,
Mix175.txt,0.28,0.4,0.32,0,
Mix176.txt,0,0.99,0.01,0,
Mix177.txt,0.24,0.47,0.22,0.08,
Mix178.txt,0.25,0,0.75,0,
Mix179.txt,0.42,0,0.14,0.44,
Mix180.txt,1.0,0,0,0,
Mix181.txt,0,0,0.08,0.92,
Mix182.txt,0.35,0,0.4,0.25,
Mix183.txt,0.37,0,0,0.63,
Mix184.txt,0,0.87,0.13,0,
Mix185.txt,0.62,0.17,0,0.2,
Mix186.txt,0,0.34,0.31,0.35,
Mix187.txt,0.17,0.27,0.07,0.49,
Mix188.txt,0.34,0,0.66,0,
Mix189.txt,0.4,0.6,0,0,
Mix190.txt,0.23,0.29,0.25,0.23,
Mix191.txt,0.09,0.13,0.1,0.68,
Mix192.txt,0.44,0,0.49,0.07,
Mix193.txt,0.11,0.25,0.33,0.31,
Mix194.txt,0.49,0.01,0.26,0.24,
Mix195.txt,0.05,0.4,0.23,0.32,
Mix196.txt,0.56,0.01,0.44,0,
Mix197.txt,0,0,0,1.0,
Mix198.txt,0,0.41,0.45,0.14,
Mix199.txt,0.06,0.53,0.24,0.16,
Mix200.txt,1.0,0,0,0,
Mix201.txt,0.3,0,0.43,0.28,
Mix202.txt,0.22,0.42,0.04,0.32,
Mix203.txt,0.97,0.03,0,0,
Mix204.txt,0,0,1.0,0,
Mix205.txt,0,0,0,1.0,
Mix206.txt,0.26,0,0.2,0.54,
Mix207.txt,0.28,0.28,0.14,0.3,
Mix208.txt,0.12,0.47,0.07,0.34,
Mix209.txt,0.18,0.31,0.23,0.28,
Mix210.txt,0.62,0,0,0.38,
Mix211.txt,0.45,0,0,0.55,
Mix212.txt,0,0.5,0,0.5,
Mix213.txt,0.39,0,0.15,0.45,
Mix214.txt,0.13,0,0.65,0.22,
Mix215.txt,0.02,0.15,0.69,0.15,
Mix216.txt,0,0,0,1.0,
Mix217.txt,0.19,0.3,0.33,0.17,
Mix218.txt,0.25,0.38,0.38,0,
Mix219.txt,0,0.83,0.17,0,
Mix220.txt,0.35,0.3,0.35,0,
Mix221.txt,0.13,0.35,0.45,0.06,
Mix222.txt,1.0,0,0,0,
Mix223.txt,0,0.24,0.46,0.3,
Mix224.txt,0.03,0.23,0.32,0.41,
Mix225.txt,0.18,0.41,0.41,0,
Mix226.txt,0.32,0.25,0.31,0.12,
Mix227.txt,0,0,0,1.0,
Mix228.txt,0.18,0.46,0.04,0.32,
Mix229.txt,0.29,0,0.71,0,
Mix230.txt,0.19,0.3,0.29,0.22,
Mix231.txt,0.26,0.66,0.09,0,
Mix232.txt,0.19,0.46,0.18,0.18,
Mix233.txt,0,0,1.0,0,
Mix234.txt,0,0.5,0.5,0,
Mix235.txt,0.35,0.2,0.4,0.05,
Mix236.txt,0,0.26,0.42,0.32,
Mix237.txt,0.64,0.05,0.13,0.19,
Mix238.txt,0,0.45,0.55,0,
Mix239.txt,0.35,0.21,0.35,0.09,
Mix240.txt,0,0,1.0,0,
Mix241.txt,0.38,0.33,0.02,0.27,
Mix242.txt,0,0.75,0.25,0,
Mix243.txt,0,0.27,0.3,0.43,
Mix244.txt,0,0.21,0.79,0,
Mix245.txt,0,0.44,0.54,0.01,
Mix246.txt,0.06,0.94,0,0,
Mix247.txt,0,0.66,0.34,0,
Mix248.txt,0.67,0.07,0,0.26,
Mix249.txt,0,0,0,1.0,
Mix250.txt,0,0.24,0,0.76,
Mix251.txt,0.34,0.35,0.2,0.11,
Mix252.txt,0,0.75,0,0.25,
Mix253.txt,0.23,0,0.77,0,
Mix254.txt,0,0.44,0.56,0,
Mix255.txt,0.17,0.33,0.22,0.28,
Mix256.txt,0.2,0.55,0.07,0.18,
Mix257.txt,1.0,0,0,0,
Mix258.txt,0,0.49,0.51,0,
Mix259.txt,0.79,0,0.21,0,
Mix260.txt,0,0,0.84,0.16,
Mix261.txt,0.24,0,0.26,0.5,
Mix262.txt,0.35,0.36,0.25,0.05,
Mix263.txt,0.04,0.54,0.15,0.28,
Mix264.txt,0.35,0.64,0,0.01,
Mix265.txt,0.32,0.29,0.3,0.09,
Mix266.txt,0.38,0,0.35,0.26,
Mix267.txt,0.46,0,0.07,0.47,
Mix268.txt,0,1.0,0,0,
Mix269.txt,0,0.42,0.38,0.19,
Mix270.txt,0.58,0.42,0,0,
Mix271.txt,0,0.19,0.81,0,
Mix272.txt,0.37,0.63,0,0,
Mix273.txt,0.21,0.45,0,0.34,
Mix274.txt,0.21,0,0,0.79,
Mix275.txt,0.53,0.35,0,0.11,
Mix276.txt,0,0.29,0.71,0,
Mix277.txt,0.32,0.03,0.66,0,
Mix278.txt,0.48,0.43,0,0.09,
Mix279.txt,0.29,0.2,0.38,0.12,
Mix280.txt,0.24,0.38,0.07,0.31,
Mix281.txt,0.05,0.46,0.08,0.41,
Mix282.txt,0.44,0.15,0,0.4,
Mix283.txt,0.01,0.35,0.11,0.53,
Mix284.txt,0.23,0.09,0,0.68,
Mix285.txt,1.0,0,0,0,
Mix286.txt,0.26,0.09,0.15,0.51,
Mix287.txt,0.5,0.15,0.09,0.26,
Mix288.txt,0.48,0.25,0.26,0,
Mix289.txt,0.05,0,0.22,0.73,
Mix290.txt,0.07,0.27,0.33,0.32,
Mix291.txt,0.38,0,0.19,0.43,
Mix292.txt,0,0.52,0.48,0,
Mix293.txt,0.07,0.76,0.16,0,
Mix294.txt,0.94,0,0,0.06,
Mix295.txt,0.23,0.34,0.13,0.3,
Mix296.txt,0.38,0.17,0.14,0.31,
Mix297.txt,0,0.51,0.49,0,
Mix298.txt,0.25,0,0,0.75,
Mix299.txt,0.52,0.1,0.34,0.03,
Mix300.txt,0.31,0.22,0.24,0.23,
Mix301.txt,0.64,0,0.36,0,
Mix302.txt,0.75,0,0.14,0.11,
Mix303.txt,0,0.5,0.5,0,
Mix304.txt,0,0.41,0.45,0.14,
Mix305.txt,0,0.47,0.18,0.34,
Mix306.txt,0,0,1.0,0,
Mix307.txt,0.29,0,0.66,0.05,
Mix308.txt,0.31,0.25,0,0.45,
Mix309.txt,0.08,0.73,0.18,0,
Mix310.txt,0.19,0.34,0.06,0.41,
Mix311.txt,0,0.22,0.78,0,
Mix312.txt,0,1.0,0,0,
Mix313.txt,0,0,1.0,0,
Mix314.txt,0.38,0,0.06,0.56,
Mix315.txt,0.28,0.26,0.19,0.27,
Mix316.txt,0.11,0.43,0.46,0,
Mix317.txt,0.33,0,0.67,0,
Mix318.txt,0.21,0.32,0.22,0.25,
Mix319.txt,0.53,0,0.47,0,
Mix320.txt,0.13,0.12,0,0.75,
Mix321.txt,0.3,0,0.37,0.33,
Mix322.txt,0.55,0,0.18,0.27,
Mix323.txt,0.32,0.68,0,0,
Mix324.txt,0.54,0.24,0,0.22,
Mix325.txt,0.26,0.22,0.31,0.21,
Mix326.txt,0.11,0,0.89,0,
Mix327.txt,0.35,0.26,0.37,0.02,
Mix328.txt,0.21,0.07,0.23,0.48,
Mix329.txt,0.03,0.35,0.62,0,
Mix330.txt,0.3,0.2,0.28,0.22,
Mix331.txt,0.27,0.42,0,0.31,
Mix332.txt,0,0.4,0.6,0,
Mix333.txt,1.0,0,0,0,
Mix334.txt,0,1.0,0,0,
Mix335.txt,0.98,0.02,0,0,
Mix336.txt,0.24,0.27,0.4,0.09,
Mix337.txt,1.0,0,0,0,
Mix338.txt,0.69,0,0,0.31,
Mix339.txt,0.1,0.26,0.15,0.49,
Mix340.txt,0.09,0.05,0.43,0.43,
Mix341.txt,0.38,0.35,0.27,0,
Mix342.txt,0.69,0,0,0.31,
Mix343.txt,0.07,0.93,0,0,
Mix344.txt,0.46,0.15,0,0.39,
Mix345.txt,0,0,0.49,0.51,
Mix346.txt,0.25,0.53,0,0.22,
Mix347.txt,0.29,0.31,0.26,0.14,
Mix348.txt,0,0,1.0,0,
Mix349.txt,0.11,0.89,0,0,
Mix350.txt,0,0,1.0,0,
Mix351.txt,0,0.51,0.43,0.06,
Mix352.txt,0.21,0,0,0.79,
Mix353.txt,0,0,0,1.0,
Mix354.txt,0,0,0.34,0.66,
Mix355.txt,0.03,0.36,0.03,0.59,
Mix356.txt,0.11,0.33,0.37,0.19,
Mix357.txt,0.01,0.41,0.04,0.54,
Mix358.txt,0,0.55,0.45,0,
Mix359.txt,0,0.12,0,0.88,
Mix360.txt,0.54,0,0.13,0.33,
Mix361.txt,0,0.64,0.36,0,
Mix362.txt,0,0.27,0.7,0.03,
Mix363.txt,0.27,0.21,0.21,0.31,
Mix364.txt,0.36,0,0.23,0.42,
Mix365.txt,0.92,0.08,0,0,
Mix366.txt,0,0,0.22,0.78,
Mix367.txt,0.42,0,0.58,0,
Mix368.txt,0.09,0,0.78,0.13,
Mix369.txt,0,0.76,0,0.24,
Mix370.txt,0,1.0,0,0,
Mix371.txt,0.28,0.11,0.3,0.3,
Mix372.txt,0.34,0.35,0.03,0.28,
Mix373.txt,0.39,0.02,0.1,0.49,
Mix374.txt,0.08,0.17,0.59,0.16,
Mix375.txt,0.2,0.36,0.39,0.05,
Mix376.txt,0,0.52,0.02,0.46,
Mix377.txt,0,1.0,0,0,
Mix378.txt,0.57,0,0.38,0.06,
Mix379.txt,0,1.0,0,0,
Mix380.txt,0.26,0.28,0.46,0,
Mix381.txt,0,0,0.58,0.42,
Mix382.txt,0.36,0,0.34,0.31,
Mix383.txt,1.0,0,0,0,
Mix384.txt,0,0,0.7,0.3,
Mix385.txt,0.19,0.42,0.38,0.01,
Mix386.txt,0.24,0.28,0.31,0.17,
Mix387.txt,0,0.45,0,0.55,
Mix388.txt,0.37,0.31,0.26,0.06,
Mix389.txt,0.45,0.1,0,0.45,
Mix390.txt,0.13,0.5,0,0.37,
Mix391.txt,0.45,0.22,0.32,0,
Mix392.txt,0,0.47,0.04,0.48,
Mix393.txt,0,0.55,0.05,0.4,
Mix394.txt,0,0,1.0,0,
Mix395.txt,0,0.84,0,0.16,
Mix396.txt,0.05,0.57,0.39,0,
Mix397.txt,0,0.37,0.35,0.28,
Mix398.txt,0.27,0.42,0.31,0,
Mix399.txt,0.27,0.31,0.02,0.4,
Mix400.txt,0.68,0.1,0.04,0.17,
Mix401.txt,0.1,0.15,0.3,0.45,
Mix402.txt,0.12,0.4,0.38,0.1,
Mix403.txt,0,0,0.66,0.34,
Mix404.txt,0,0.65,0,0.35,
Mix405.txt,0.32,0,0,0.68,
Mix406.txt,0.29,0.38,0.19,0.13,
Mix407.txt,0,0.19,0.21,0.6,
Mix408.txt,0,0.26,0,0.74,
Mix409.txt,0.48,0.17,0.24,0.11,
Mix410.txt,0,0.5,0.18,0.32,
Mix411.txt,0.47,0.33,0.2,0,
Mix412.txt,0.65,0,0.35,0,
Mix413.txt,0.27,0.1,0.13,0.5,
Mix414.txt,0.27,0.37,0.14,0.22,
Mix415.txt,0.34,0.33,0.01,0.32,
Mix416.txt,0,0.43,0.25,0.32,
Mix417.txt,0,1.0,0,0,
Mix418.txt,0,0,0,1.0,
Mix419.txt,0,0.4,0.35,0.25,
Mix420.txt,0,0.3,0.15,0.55,
Mix421.txt,0.44,0.33,0.13,0.1,
Mix422.txt,1.0,0,0,0,
Mix423.txt,0.84,0,0,0.16,
Mix424.txt,0.04,0.48,0.47,0,
Mix425.txt,0.09,0,0.39,0.52,
Mix426.txt,0.2,0,0.33,0.47,
Mix427.txt,0.36,0,0,0.64,
Mix428.txt,0.37,0.45,0,0.18,
Mix429.txt,0,0,1.0,0,
Mix430.txt,0.07,0.56,0,0.37,
Mix431.txt,0,0.39,0.27,0.35,
Mix432.txt,0.49,0,0.46,0.05,
Mix433.txt,0,0.17,0.27,0.56,
Mix434.txt,0,0.97,0,0.03,
Mix435.txt,0.13,0.13,0.42,0.31,
Mix436.txt,0.15,0.32,0.37,0.16,
Mix437.txt,0.88,0,0,0.12,
Mix438.txt,0,1.0,0,0,
Mix439.txt,0,0.24,0,0.76,
Mix440.txt,0.3,0.1,0,0.6,
Mix441.txt,0.18,0.18,0.44,0.21,
Mix442.txt,0,0.77,0.23,0,
Mix443.txt,0.01,0.23,0.41,0.35,
Mix444.txt,0,0.35,0.65,0,
Mix445.txt,0.14,0,0,0.86,
Mix446.txt,0.44,0.36,0,0.21,
Mix447.txt,0.28,0.33,0.36,0.02,
Mix448.txt,0.3,0.14,0.29,0.27,
Mix449.txt,0,0.56,0,0.44,
Mix450.txt,0.46,0.06,0.05,0.42,
Mix451.txt,0,0.59,0.01,0.4,
Mix452.txt,0.43,0.14,0,0.42,
Mix453.txt,0.32,0.23,0.45,0,
Mix454.txt,0.23,0.23,0.2,0.34,
Mix455.txt,0.15,0.77,0.08,0,
Mix456.txt,0.23,0.06,0.71,0,
Mix457.txt,0.54,0.35,0.1,0,
Mix458.txt,0.32,0.36,0,0.32,
Mix459.txt,0.11,0.59,0.13,0.18,
Mix460.txt,0.27,0.47,0.07,0.19,
Mix461.txt,0,1.0,0,0,
Mix462.txt,0.27,0.45,0,0.28,
Mix463.txt,0,1.0,0,0,
Mix464.txt,0.36,0,0.26,0.39,
Mix465.txt,0.42,0.16,0.05,0.37,
Mix466.txt,0.05,0.37,0.36,0.21,
Mix467.txt,0.34,0,0.66,0,
Mix468.txt,0.23,0,0.61,0.16,
Mix469.txt,0.45,0,0,0.55,
Mix470.txt,0.33,0.26,0.4,0,
Mix471.txt,0.22,0.33,0.46,0,
Mix472.txt,0,0.56,0,0.44,
Mix473.txt,0.59,0,0.41,0,
Mix474.txt,0.17,0.29,0.05,0.49,
Mix475.txt,0.16,0.56,0,0.27,
Mix476.txt,0.27,0.22,0.2,0.32,
Mix477.txt,0.41,0.05,0.3,0.25,
Mix478.txt,0.54,0.33,0,0.13,
Mix479.txt,0.26,0.23,0.14,0.37,
Mix480.txt,0,0.51,0,0.49,
Mix481.txt,0.5,0.07,0.28,0.15,
Mix482.txt,0.34,0.29,0.08,0.29,
Mix483.txt,1.0,0,0,0,
Mix484.txt,0.36,0.1,0.3,0.23,
Mix485.txt,0,0.35,0.54,0.11,
Mix486.txt,0,0.43,0.57,0,
Mix487.txt,0.76,0.24,0,0,
Mix488.txt,0.12,0.33,0.25,0.3,
Mix489.txt,0.46,0.22,0.31,0.01,
Mix490.txt,0,0.57,0.43,0,
Mix491.txt,0.78,0.22,0,0,
Mix492.txt,0,0.33,0.16,0.51,
Mix493.txt,0,1.0,0,0,
Mix494.txt,0.25,0,0.52,0.23,
Mix495.txt,0.47,0.03,0.5,0,
Mix496.txt,0,0.43,0.12,0.45,
Mix497.txt,0.33,0.32,0.25,0.1,
Mix498.txt,0,0.36,0.64,0,
Mix499.txt,0.41,0.18,0,0.41,
Mix500.txt,0.35,0.4,0.25,0,
Mix501.txt,0.4,0.47,0.13,0,
Mix502.txt,0,0.54,0.01,0.45,
Mix503.txt,1.0,0,0,0,
Mix504.txt,0.4,0.27,0,0.33,
Mix505.txt,0.2,0.16,0.28,0.37,
Mix506.txt,0.09,0.28,0.15,0.49,
Mix507.txt,0,0,0,1.0,
Mix508.txt,0.27,0.24,0.31,0.19,
Mix509.txt,0.45,0.06,0.18,0.31,
Mix510.txt,0.89,0,0.11,0,
Mix511.txt,0.29,0.19,0.15,0.38,
Mix512.txt,0.5,0,0.29,0.21,
Mix513.txt,0.54,0.16,0,0.3,
Mix514.txt,0.07,0.18,0.44,0.31,
Mix515.txt,0.24,0.28,0.28,0.2,
Mix516.txt,0.26,0.26,0.31,0.17,
Mix517.txt,0.41,0.41,0.18,0,
Mix518.txt,0.07,0.02,0.52,0.39,
Mix519.txt,0.02,0.32,0.23,0.44,
Mix520.txt,0.18,0.33,0.37,0.12,
Mix521.txt,0.1,0.33,0.3,0.27,
Mix522.txt,0,0.55,0,0.45,
Mix523.txt,0,0.6,0,0.4,
Mix524.txt,0,0.12,0.46,0.42,
Mix525.txt,0,0.43,0,0.57,
Mix526.txt,0.15,0,0.32,0.53,
Mix527.txt,0.39,0.12,0.3,0.19,
Mix528.txt,0.43,0.38,0.14,0.05,
Mix529.txt,0.19,0.35,0.35,0.11,
Mix530.txt,0,0,0.17,0.83,
Mix531.txt,0.45,0.21,0.29,0.04,
Mix532.txt,0.41,0.04,0.54,0,
Mix533.txt,0.46,0.15,0.2,0.2,
Mix534.txt,0,0.78,0.22,0,
Mix535.txt,0,1.0,0,0,
Mix536.txt,0.34,0.41,0.11,0.14,
Mix537.txt,0,1.0,0,0,
Mix538.txt,0.51,0.15,0,0.33,
Mix539.txt,0.35,0.65,0,0,
Mix540.txt,0.28,0,0.14,0.58,
Mix541.txt,0.14,0.25,0.19,0.42,
Mix542.txt,0,0.73,0,0.27,
Mix543.txt,0.45,0,0.05,0.5,
Mix544.txt,0,0.58,0,0.42,
Mix545.txt,0,0,0,1.0,
Mix546.txt,0,0,0.67,0.33,
Mix547.txt,0.07,0.41,0.32,0.2,
Mix548.txt,0,0.25,0.75,0,
Mix549.txt,0,0.29,0,0.71,
Mix550.txt,0.3,0.27,0.43,0,
Mix551.txt,0.53,0.24,0.07,0.15,
Mix552.txt,0.26,0.23,0.24,0.27,
Mix553.txt,0,1.0,0,0,
Mix554.txt,0.23,0.23,0.31,0.23,
Mix555.txt,0.38,0.14,0.41,0.07,
Mix556.txt,0,0,0.04,0.96,
Mix557.txt,0,0.43,0.57,0,
Mix558.txt,0.59,0.14,0,0.27,
Mix559.txt,0.08,0,0.36,0.56,
Mix560.txt,0.97,0,0.03,0,
Mix561.txt,0.1,0,0.29,0.62,
Mix562.txt,0.27,0.63,0.1,0,
Mix563.txt,0.47,0.21,0.18,0.15,
Mix564.txt,0.14,0.2,0.32,0.34,
Mix565.txt,0.28,0.3,0.18,0.25,
Mix566.txt,0.37,0,0.31,0.32,
Mix567.txt,0,0.41,0.59,0,
Mix568.txt,0.1,0.64,0.26,0,
Mix569.txt,0.78,0,0,0.22,
Mix570.txt,0.08,0.36,0.25,0.32,
Mix571.txt,0.05,0,0.44,0.52,
Mix572.txt,0.24,0.36,0,0.4,
Mix573.txt,0.1,0.14,0.52,0.24,
Mix574.txt,0.31,0.07,0.43,0.19,
Mix575.txt,1.0,0,0,0,
Mix576.txt,0.32,0.26,0.43,0,
Mix577.txt,0.38,0,0.36,0.26,
Mix578.txt,0.31,0.26,0.43,0,
Mix579.txt,0.02,0.39,0.2,0.39,
Mix580.txt,0.28,0.01,0.07,0.64,
Mix581.txt,0.41,0,0,0.59,
Mix582.txt,0,0,0.44,0.56,
Mix583.txt,0.16,0.19,0.33,0.32,
Mix584.txt,0,0,0,1.0,
Mix585.txt,0.08,0.23,0.36,0.33,
Mix586.txt,0,1.0,0,0,
Mix587.txt,0.17,0.64,0,0.18,
Mix588.txt,0.37,0,0,0.63,
Mix589.txt,0.08,0.38,0.01,0.52,
Mix590.txt,0,0,0,1.0,
Mix591.txt,0.8,0,0.2,0,
Mix592.txt,0.31,0.43,0,0.25,
Mix593.txt,0.11,0.39,0.5,0,
Mix594.txt,0,0.12,0.5,0.38,
Mix595.txt,0.4,0,0.57,0.03,
Mix596.txt,0,0,0.42,0.58,
Mix597.txt,0.01,0.57,0.02,0.41,
Mix598.txt,0.36,0.44,0,0.2,
Mix599.txt,0.76,0,0.24,0,
Mix600.txt,0.2,0.15,0.3,0.34,
Mix601.txt,0,0.3,0,0.7,
Mix602.txt,0.27,0,0.25,0.48,
Mix603.txt,0.22,0.19,0.59,0,
Mix604.txt,0.43,0,0.19,0.38,
Mix605.txt,0.06,0,0.74,0.2,
Mix606.txt,0.36,0.04,0.38,0.22,
Mix607.txt,0,0,0,1.0,
Mix608.txt,0,0.8,0,0.2,
Mix609.txt,0.0,0.33,0.27,0.39,
Mix610.txt,0.46,0.09,0,0.45,
Mix611.txt,0,0,1.0,0,
Mix612.txt,0.22,0,0.63,0.15,
Mix613.txt,0.27,0.36,0.17,0.2,
Mix614.txt,0,0,1.0,0,
Mix615.txt,0,0.07,0.53,0.4,
Mix616.txt,0,0.53,0.47,0,
Mix617.txt,0.37,0.3,0.03,0.3,
